id,long,lat,ECO_CODE,WWF_MHTNUM,C:wdist3,C:wdist4,C:wdist5,C:wdist6,C:wdist7,C:wdist8,C:ones3,C:ones4,C:ones5,C:ones6,C:ones7,C:ones8,C:sizes3,C:sizes4,C:sizes5,C:sizes6,C:sizes7,C:sizes8
enabled_col,0,0,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
153382,80.0105,30.26206,PA9999,E:aa-1,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153383,80.5305,30.26206,PA1021,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
153384,81.0505,30.26206,PA1021,E:ab10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
153385,81.5706,30.26206,PA1021,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153386,82.0906,30.26206,PA1021,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153387,82.6106,30.26206,PA1002,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
153388,83.1306,30.26206,PA1002,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153389,83.6506,30.26206,PA1002,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153390,84.1707,30.26206,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153391,84.6907,30.26206,PA9999,E:aa-1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153392,85.2107,30.26206,PA9999,E:aa-1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153393,85.7307,30.26206,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153394,86.2507,30.26206,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153395,86.7708,30.26206,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153396,87.2908,30.26206,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153397,87.8108,30.26206,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153398,88.3308,30.26206,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153399,88.8508,30.26206,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153400,89.3709,30.26206,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153401,89.8909,30.26206,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153402,90.4109,30.26206,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153403,90.9309,30.26206,PA1017,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153404,91.451,30.26206,PA1017,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153405,91.971,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153406,92.491,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153407,93.011,30.26206,PA0514,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
153408,93.531,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153409,94.0511,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153410,94.5711,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153411,95.0911,30.26206,PA0514,E:ba5,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153412,95.6111,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153413,96.1311,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153414,96.6512,30.26206,PA0516,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153415,97.1712,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
153416,97.6912,30.26206,PA0516,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
153417,98.2112,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153418,98.7312,30.26206,PA0509,E:ba5,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153419,99.2513,30.26206,PA0509,E:ba5,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153420,99.7713,30.26206,PA0509,E:ba5,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153421,100.2913,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153422,100.8113,30.26206,PA0509,E:ba5,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153423,101.3314,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153424,101.8514,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153425,102.3714,30.26206,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153426,102.8914,30.26206,PA0518,E:ba5,S2,S3,S4,S5,S6,S7,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
153427,103.4114,30.26206,PA0437,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S3,S3,S3
153428,103.9315,30.26206,PA0437,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
153429,104.4515,30.26206,PA0437,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
153430,104.9715,30.26206,PA0437,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
153431,105.4915,30.26206,PA0437,E:bc4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
153432,106.0115,30.26206,PA0437,E:bc4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
153433,106.5316,30.26206,PA0437,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153434,107.0516,30.26206,PA0417,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153435,107.5716,30.26206,PA0417,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153436,108.0916,30.26206,PA0417,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153437,108.6116,30.26206,PA0101,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S0,S0,S1,S1,S1,S1
153438,109.1317,30.26206,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153439,109.6517,30.26206,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153440,110.1717,30.26206,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153441,110.6917,30.26206,PA0101,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S0,S0,S1,S1,S1,S1
153442,111.2118,30.26206,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153443,111.7318,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153444,112.2518,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153445,112.7718,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153446,113.2918,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153447,113.8119,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153448,114.3319,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153449,114.8519,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153450,115.3719,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153451,115.8919,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153452,116.412,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153453,116.932,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153454,117.452,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153455,117.972,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153456,118.492,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153457,119.0121,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S0,S0,S1,S1,S1,S1
153458,119.5321,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153459,120.0521,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
153461,121.0922,30.26206,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154057,69.5165,29.8129,PA1307,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154058,70.0342,29.8129,PA1307,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154059,70.5519,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154060,71.0695,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154061,71.5872,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154062,72.1049,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154063,72.6225,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154064,73.1402,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154065,73.6579,29.8129,IM1304,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154066,74.1755,29.8129,IM1304,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154067,74.6932,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154068,75.2109,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154069,75.7285,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154070,76.2462,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
154071,76.7639,29.8129,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
154072,77.2816,29.8129,IM0166,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
154073,77.7992,29.8129,IM0166,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
154074,78.3169,29.8129,IM0166,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
154075,78.8346,29.8129,IM0301,E:ea3,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
154076,79.3522,29.8129,IM0301,E:ea3,S1,S1,S2,S3,S3,S3,S1,S1,S1,S2,S2,S2,S2,S2,S3,S4,S4,S4
154077,79.8699,29.8129,IM0301,E:ea3,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
154078,80.3876,29.8129,IM0403,E:bc4,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
154079,80.9052,29.8129,IM0502,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154080,81.4229,29.8129,PA1021,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154081,81.9406,29.8129,PA1021,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154082,82.4582,29.8129,PA1021,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154083,82.9759,29.8129,PA1021,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154084,83.4936,29.8129,PA1022,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154085,84.0113,29.8129,PA1002,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154086,84.5289,29.8129,PA1002,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154087,85.0466,29.8129,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154088,85.5643,29.8129,PA9999,E:aa-1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154089,86.0819,29.8129,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154090,86.5996,29.8129,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154091,87.1173,29.8129,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154092,87.6349,29.8129,PA1022,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154093,88.1526,29.8129,PA1002,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154094,88.6703,29.8129,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154095,89.1879,29.8129,PA1022,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154096,89.7056,29.8129,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154097,90.2233,29.8129,PA1020,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154098,90.741,29.8129,PA1022,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154099,91.2586,29.8129,PA1022,E:ab10,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154100,91.7763,29.8129,PA1022,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154101,92.294,29.8129,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154102,92.8116,29.8129,PA0514,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154103,93.3293,29.8129,PA0514,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154104,93.847,29.8129,PA0514,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154105,94.3646,29.8129,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154106,94.8823,29.8129,PA0514,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154107,95.4,29.8129,PA0514,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154108,95.9176,29.8129,PA0514,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154109,96.4353,29.8129,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154110,96.953,29.8129,PA1003,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154111,97.4707,29.8129,PA0516,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154112,97.9883,29.8129,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154113,98.506,29.8129,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
154114,99.0237,29.8129,PA0509,E:ba5,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
154115,99.5413,29.8129,PA0509,E:ba5,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
154116,100.059,29.8129,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
154117,100.5767,29.8129,PA1017,E:ab10,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
154118,101.0943,29.8129,PA0509,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154119,101.612,29.8129,PA0509,E:ba5,S0,S0,S0,S1,S1,S1,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
154120,102.1297,29.8129,PA0518,E:ba5,S0,S0,S0,S1,S1,S1,S0,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1
154121,102.6473,29.8129,PA0518,E:ba5,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S3,S3,S3
154122,103.165,29.8129,PA0437,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
154123,103.6827,29.8129,PA0437,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
154124,104.2004,29.8129,PA0437,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
154125,104.718,29.8129,PA0437,E:bc4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
154126,105.2357,29.8129,PA0437,E:bc4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
154127,105.7534,29.8129,PA0437,E:bc4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
154128,106.271,29.8129,PA0437,E:bc4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
154129,106.7887,29.8129,PA0417,E:bc4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
154130,107.3064,29.8129,PA0417,E:bc4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
154131,107.824,29.8129,PA0417,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154132,108.3417,29.8129,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154133,108.8594,29.8129,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154134,109.377,29.8129,PA0101,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S0,S0,S1,S1,S1,S1
154135,109.8947,29.8129,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154136,110.4124,29.8129,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154137,110.93,29.8129,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154138,111.4477,29.8129,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154139,111.9654,29.8129,PA0101,E:eb1,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154140,112.4831,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154141,113.0007,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154142,113.5184,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154143,114.0361,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154144,114.5537,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154145,115.0714,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154146,115.5891,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154147,116.1067,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154148,116.6244,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S6,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154149,117.1421,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154150,117.6597,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154151,118.1774,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154152,118.6951,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S0,S0,S1,S1,S1,S1
154153,119.2128,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
154154,119.7304,29.8129,PA0415,E:bc4,S2,S3,S4,S5,S6,S7,S1,S1,S2,S3,S3,S4,S1,S1,S2,S2,S2,S2
