ID,MEAN_HYP,MEAN_LOP,MEAN_HOD,MEAN_AL,MEAN_OL,MEAN_SF,MEAN_OT,MEAN_CM,MEAN_OO,MEAN_ETH,MEAN_LOPT,NB_SPC
enabled_col,T,T,T,T,T,T,T,T,T,T,T,F
143413,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
143414,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
143415,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
143416,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
143417,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
143418,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
143419,2.000,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.333,0.000,3
143990,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.333,0.000,3
143991,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.333,0.000,3
143993,2.000,2.000,1.000,0.667,1.000,0.000,0.000,0.000,0.333,0.000,0.000,3
143994,2.400,2.000,1.000,0.400,1.000,0.000,0.200,0.200,0.400,0.000,0.000,5
143995,3.000,2.000,1.000,0.000,1.000,0.000,0.250,0.250,0.750,0.000,0.000,4
143996,3.000,2.000,1.000,0.000,1.000,0.000,0.250,0.250,0.750,0.000,0.000,4
143997,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
143998,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
143999,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144000,3.000,2.000,1.000,0.000,1.000,0.000,0.250,0.250,0.750,0.000,0.000,4
144001,3.000,2.000,1.000,0.000,1.000,0.000,0.333,0.333,0.667,0.000,0.000,3
144011,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,4
144012,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144013,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144014,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144015,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144016,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144017,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144018,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144019,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144020,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144021,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144022,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144023,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144024,2.857,2.000,1.000,0.000,1.000,0.143,0.143,0.143,0.714,0.000,0.000,7
144025,2.857,2.000,1.000,0.000,1.000,0.143,0.143,0.143,0.714,0.000,0.000,7
144026,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
144027,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144028,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144029,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144030,2.571,2.000,1.000,0.286,1.000,0.000,0.143,0.143,0.571,0.000,0.000,7
144031,2.375,2.000,1.000,0.375,1.000,0.000,0.125,0.125,0.500,0.000,0.000,8
144032,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144033,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144034,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144035,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144036,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144037,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144038,2.375,2.000,1.000,0.375,1.000,0.000,0.125,0.125,0.500,0.000,0.000,8
144039,2.286,2.000,1.000,0.429,1.000,0.000,0.143,0.143,0.429,0.000,0.000,7
144040,2.375,2.000,1.000,0.375,1.000,0.000,0.125,0.125,0.500,0.000,0.000,8
144041,2.167,2.000,1.000,0.500,1.000,0.000,0.000,0.000,0.500,0.000,0.000,6
144042,2.167,2.000,1.000,0.500,1.000,0.000,0.000,0.000,0.500,0.000,0.000,6
144043,2.000,2.000,1.000,0.600,1.000,0.000,0.000,0.000,0.400,0.000,0.000,5
144044,2.000,2.000,1.000,0.600,1.000,0.000,0.000,0.000,0.400,0.000,0.000,5
144045,2.000,2.000,1.000,0.600,1.000,0.000,0.000,0.000,0.400,0.000,0.000,5
144046,1.833,1.667,1.000,0.500,0.833,0.000,0.000,0.000,0.333,0.167,0.000,6
144047,1.600,1.600,1.000,0.600,0.800,0.000,0.000,0.000,0.200,0.200,0.000,5
144048,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
144056,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144057,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144058,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
144059,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
144060,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144061,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144062,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144634,2.000,1.500,1.000,0.250,0.750,0.000,0.000,0.000,0.500,0.250,0.000,4
144635,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.333,0.000,3
144636,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.333,0.000,3
144639,2.250,2.000,1.000,0.500,1.000,0.000,0.000,0.000,0.500,0.000,0.000,4
144640,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
144641,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
144642,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
144643,2.750,2.000,1.000,0.250,1.000,0.000,0.250,0.250,0.500,0.000,0.000,4
144644,3.000,2.000,1.000,0.000,1.000,0.000,0.250,0.250,0.750,0.000,0.000,4
144645,3.000,2.000,1.000,0.000,1.000,0.000,0.250,0.250,0.750,0.000,0.000,4
144646,3.000,2.000,1.000,0.000,1.000,0.000,0.250,0.250,0.750,0.000,0.000,4
144647,3.000,2.000,1.000,0.000,1.000,0.000,0.250,0.250,0.750,0.000,0.000,4
144648,3.000,2.000,1.000,0.000,1.000,0.000,0.333,0.333,0.667,0.000,0.000,3
144653,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,3
144654,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,3
144655,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,3
144656,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,4
144657,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144658,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144659,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144660,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144661,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144662,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144663,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144664,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144665,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144666,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144667,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144668,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144669,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144670,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
144671,2.857,2.000,1.000,0.000,1.000,0.143,0.143,0.143,0.714,0.000,0.000,7
144672,2.857,2.000,1.000,0.000,1.000,0.143,0.143,0.143,0.714,0.000,0.000,7
144673,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
144674,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
144675,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
144676,2.800,2.000,1.000,0.000,1.000,0.200,0.200,0.200,0.600,0.000,0.000,5
144677,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144678,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144679,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144680,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144681,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144682,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144683,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144684,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
144685,2.375,2.000,1.000,0.375,1.000,0.000,0.125,0.125,0.500,0.000,0.000,8
144686,2.444,2.000,1.000,0.333,1.000,0.000,0.111,0.111,0.556,0.000,0.000,9
144687,2.444,2.000,1.000,0.333,1.000,0.000,0.111,0.111,0.556,0.000,0.000,9
144688,2.444,2.000,1.000,0.333,1.000,0.000,0.111,0.111,0.556,0.000,0.000,9
144689,2.375,2.000,1.000,0.375,1.000,0.000,0.000,0.000,0.625,0.000,0.000,8
144690,2.167,2.000,1.000,0.500,1.000,0.000,0.000,0.000,0.500,0.000,0.000,6
144691,1.833,2.000,1.000,0.667,1.000,0.000,0.000,0.000,0.333,0.000,0.000,6
144692,1.714,1.714,1.000,0.571,0.857,0.000,0.000,0.000,0.286,0.143,0.000,7
144693,1.500,1.667,1.000,0.667,0.833,0.000,0.000,0.000,0.167,0.167,0.000,6
144694,1.500,1.667,1.000,0.667,0.833,0.000,0.000,0.000,0.167,0.167,0.000,6
144695,1.600,1.600,1.000,0.600,0.800,0.000,0.000,0.000,0.200,0.200,0.000,5
144701,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144702,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144703,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144704,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144705,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144706,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144707,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144708,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
144709,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145283,2.000,1.500,1.000,0.250,0.750,0.000,0.000,0.000,0.500,0.250,0.000,4
145284,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.333,0.000,3
145285,1.500,1.000,1.000,0.250,0.500,0.000,0.000,0.000,0.250,0.250,0.000,4
145286,1.000,0.667,1.000,0.333,0.333,0.000,0.000,0.000,0.000,0.333,0.000,3
145287,1.000,0.667,1.000,0.333,0.333,0.000,0.000,0.000,0.000,0.333,0.000,3
145290,2.000,2.000,1.000,0.667,1.000,0.000,0.000,0.000,0.333,0.000,0.000,3
145291,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
145292,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
145294,2.750,2.000,1.000,0.250,1.000,0.000,0.250,0.250,0.500,0.000,0.000,4
145295,2.800,2.000,1.000,0.200,1.000,0.000,0.200,0.200,0.600,0.000,0.000,5
145296,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145297,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145298,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145299,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145300,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145301,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145302,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,4
145303,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,4
145304,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,4
145305,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,5
145306,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145307,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145308,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145309,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145310,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145311,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145312,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145313,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145314,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145315,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145316,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145317,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145318,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145319,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145320,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145321,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145322,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145323,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145324,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145325,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145326,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145327,2.500,2.000,1.000,0.250,1.000,0.125,0.125,0.125,0.500,0.000,0.000,8
145328,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145329,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145330,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145331,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145332,2.400,2.000,1.000,0.300,1.000,0.100,0.100,0.100,0.500,0.000,0.000,10
145333,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145334,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145335,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145336,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145337,2.444,2.000,1.000,0.333,1.000,0.000,0.111,0.111,0.556,0.000,0.000,9
145338,2.444,2.000,1.000,0.333,1.000,0.000,0.111,0.111,0.556,0.000,0.000,9
145339,2.444,2.000,1.000,0.333,1.000,0.000,0.111,0.111,0.556,0.000,0.000,9
145340,2.300,2.000,1.000,0.400,1.000,0.000,0.100,0.100,0.500,0.000,0.000,10
145341,2.000,1.778,1.000,0.444,0.889,0.000,0.000,0.000,0.444,0.111,0.000,9
145342,1.714,1.714,1.000,0.571,0.857,0.000,0.000,0.000,0.286,0.143,0.000,7
145343,1.714,1.714,1.000,0.571,0.857,0.000,0.000,0.000,0.286,0.143,0.000,7
145344,1.500,1.667,1.000,0.667,0.833,0.000,0.000,0.000,0.167,0.167,0.000,6
145345,1.600,1.600,1.000,0.600,0.800,0.000,0.000,0.000,0.200,0.200,0.000,5
145346,2.000,1.714,1.000,0.429,0.857,0.000,0.000,0.000,0.429,0.143,0.000,7
145347,1.800,1.600,1.000,0.400,0.800,0.000,0.000,0.000,0.400,0.200,0.000,5
145350,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145351,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145352,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145353,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145354,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145355,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
145356,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
145357,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145358,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145359,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
145940,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,3
145943,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,3
145944,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.000,0.000,4
145945,2.000,2.000,1.000,0.667,1.000,0.000,0.000,0.000,0.333,0.000,0.000,3
145946,2.000,2.000,1.000,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,3
145947,2.000,2.000,1.000,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,3
145948,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
145949,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
145950,2.667,2.000,1.000,0.333,1.000,0.000,0.333,0.333,0.333,0.000,0.000,3
145951,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145952,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145953,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145954,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145955,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145956,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145957,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145958,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145959,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145960,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145961,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145962,3.000,2.000,1.000,0.000,1.000,0.000,0.167,0.167,0.833,0.000,0.000,6
145963,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145964,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145965,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145966,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145967,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145968,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145969,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145970,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145971,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145972,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145973,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145974,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145975,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145976,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145977,3.000,2.000,1.000,0.000,1.000,0.000,0.200,0.200,0.800,0.000,0.000,5
145978,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145979,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145980,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145981,2.833,2.000,1.000,0.000,1.000,0.167,0.167,0.167,0.667,0.000,0.000,6
145982,2.500,2.000,1.000,0.250,1.000,0.125,0.125,0.125,0.500,0.000,0.000,8
145983,2.500,2.000,1.000,0.250,1.000,0.125,0.125,0.125,0.500,0.000,0.000,8
145984,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145985,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145986,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145987,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145988,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145989,2.333,2.000,1.000,0.333,1.000,0.111,0.111,0.111,0.444,0.000,0.000,9
145990,2.250,2.000,1.000,0.375,1.000,0.125,0.125,0.125,0.375,0.000,0.000,8
145991,2.250,2.000,1.000,0.375,1.000,0.125,0.125,0.125,0.375,0.000,0.000,8
145992,2.444,2.000,1.000,0.333,1.000,0.000,0.111,0.111,0.556,0.000,0.000,9
145993,2.444,2.000,1.000,0.333,1.000,0.000,0.111,0.111,0.556,0.000,0.000,9
145994,2.182,1.818,1.000,0.364,0.909,0.000,0.091,0.091,0.455,0.091,0.000,11
145995,2.182,1.818,1.000,0.364,0.909,0.000,0.091,0.091,0.455,0.091,0.000,11
145996,2.000,1.778,1.000,0.444,0.889,0.000,0.000,0.000,0.444,0.111,0.000,9
145997,1.875,1.750,1.000,0.500,0.875,0.000,0.000,0.000,0.375,0.125,0.000,8
145998,1.714,1.714,1.000,0.571,0.857,0.000,0.000,0.000,0.286,0.143,0.000,7
145999,1.625,1.500,1.000,0.625,0.750,0.000,0.000,0.000,0.250,0.125,0.000,8
146000,1.714,1.429,1.000,0.571,0.714,0.000,0.000,0.000,0.286,0.143,0.000,7
146001,1.714,1.429,1.000,0.571,0.714,0.000,0.000,0.000,0.286,0.143,0.000,7
146002,1.833,1.667,1.000,0.500,0.833,0.000,0.000,0.000,0.333,0.167,0.000,6
146003,1.600,1.600,1.000,0.600,0.800,0.000,0.000,0.000,0.200,0.200,0.000,5
146004,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
146005,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
146006,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
146007,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
146008,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
146009,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
146010,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
146011,1.750,1.500,1.000,0.500,0.750,0.000,0.000,0.000,0.250,0.250,0.000,4
146012,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
146013,1.333,1.333,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.333,0.000,3
146593,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,3
146598,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,3
146599,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,3
146600,1.333,0.667,1.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,3
146603,2.000,2.000,1.000,0.667,1.000,0.000,0.000,0.000,0.333,0.000,0.000,3
146604,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
146605,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
146606,2.000,2.000,1.000,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,3
146607,2.000,2.000,1.000,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,3
146608,2.250,2.000,1.000,0.500,1.000,0.000,0.250,0.250,0.250,0.000,0.000,4
